,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,Tournament,Outcome
18,0.1115478271197029,0.3763156197534189,0.0,0.28978986767701365,0.3297120707013273,0.0,0.18238014422593374,0.18224396909403165,0.0,0.0,0.2914660701352996,0.3772916294558128,0.3228667963606906,0.0,0.3738673514930791,0.33230428536027184,0.0,0.0,0.0,0.0,0.0,Kitakyushu,0
19,0.2251875734419415,0.4038483759101469,0.0,0.30561429289697284,0.3140391988316406,0.0,0.14656434705941992,0.18118534884119208,0.0,0.3595043812196897,0.17876358161945488,0.4292950770610052,0.311401963178319,0.0,0.36582763680976976,0.4479182220418329,0.0,0.0,0.0,0.0,0.0,Kitakyushu,0
20,0.1124544620827536,0.3490595367067493,0.0,0.3399572203404352,0.3622252243590654,0.0,0.13763505319100924,0.16311375657137991,0.0,0.4347908616047884,0.3055673362406796,0.4479315360078409,0.3188776120163621,0.0,0.2850475540100373,0.28577831946355425,0.0,0.0,0.0,0.0,0.0,Kitakyushu,0
21,0.10165704268281084,0.4757333658904578,0.0,0.305433884672038,0.317502101938824,0.0,0.2129592670645501,0.18650734184212486,0.0,0.0,0.3487515387147123,0.4161562121797781,0.3064364129888701,0.0,0.24239101177254055,0.1953866014001048,0.0,0.0,0.0,0.0,0.0,Kitakyushu,1
22,0.11797491899405994,0.3905158354433077,0.0,0.25472807938308506,0.35698721219534274,0.0,0.1971872031368789,0.2142723018573857,0.0,0.0,0.19455133444456485,0.3436361223546698,0.321480975665419,0.0,0.31936468414423874,0.41813840611103387,0.0,0.0,0.0,0.0,0.0,Langford,0
23,0.1115478271197029,0.3763156197534189,0.0,0.28978986767701365,0.3297120707013273,0.0,0.18238014422593374,0.18224396909403165,0.0,0.0,0.2914660701352996,0.3772916294558128,0.3228667963606906,0.0,0.3738673514930791,0.33230428536027184,0.0,0.0,0.0,0.0,0.0,Langford,1
24,0.2251875734419415,0.4038483759101469,0.0,0.30561429289697284,0.3140391988316406,0.0,0.14656434705941992,0.18118534884119208,0.0,0.3595043812196897,0.17876358161945488,0.4292950770610052,0.311401963178319,0.0,0.36582763680976976,0.4479182220418329,0.0,0.0,0.0,0.0,0.0,Langford,1
25,0.1124544620827536,0.3490595367067493,0.0,0.3399572203404352,0.3622252243590654,0.0,0.13763505319100924,0.16311375657137991,0.0,0.4347908616047884,0.3055673362406796,0.4479315360078409,0.3188776120163621,0.0,0.2850475540100373,0.28577831946355425,0.0,0.0,0.0,0.0,0.0,Langford,0
26,0.10165704268281084,0.4757333658904578,0.0,0.305433884672038,0.317502101938824,0.0,0.2129592670645501,0.18650734184212486,0.0,0.0,0.3487515387147123,0.4161562121797781,0.3064364129888701,0.0,0.24239101177254055,0.1953866014001048,0.0,0.0,0.0,0.0,0.0,Langford,1
27,0.11797491899405994,0.3905158354433077,0.0,0.25472807938308506,0.35698721219534274,0.0,0.1971872033721129,0.2142723017159377,0.0,0.0,0.1945513342124431,0.3436361220025732,0.3214809754103795,0.0,0.31936468423512426,0.4181384061540121,0.0,0.0,0.0,0.0,0.0,Langford,1
28,0.11908599446956168,0.34263371239022666,0.13874265095126426,0.297548643683344,0.3279474246565217,0.0,0.15077098536029024,0.15264438714589496,0.0,0.0,0.2817803650670073,0.0,0.3023551475373422,0.44346621656784857,0.24593294018204545,0.33624153909748666,0.0,0.0,0.0,0.0,0.0,Paris,1
29,0.2429115241357749,0.35282206479336997,0.14966613119417582,0.22714265101107714,0.3924052738395599,0.0,0.1751197500824715,0.1265569147379688,0.0,0.0,0.30289160854763225,0.0,0.2842961222789052,0.4144945648738109,0.2323727519997713,0.19852362882684432,0.0,0.0,0.0,0.0,0.0,Paris,1
30,0.1396316943311597,0.37493534303421017,0.17031035291686022,0.3264546577688822,0.3105928897348417,0.0,0.11789170830961256,0.14408765690811032,0.0,0.0,0.2748903696067575,0.0,0.2765857578577333,0.4409982548466372,0.2575203365612723,0.212341429784691,0.0,0.0,0.0,0.0,0.0,Paris,0
31,0.1566565271430411,0.5302257648230102,0.16878873524164364,0.32100723914488866,0.4294032083618164,0.0,0.2041145738401009,0.1863399054822822,0.0,0.0,0.33449544361786243,0.0,0.3484671869358156,0.25770039468787903,0.24383724074986776,0.4165756272719547,0.0,0.0,0.0,0.0,0.0,Paris,1
32,0.1321903819973864,0.3225530639691735,0.1791932755859895,0.2902833731272436,0.3302692920166689,0.0,0.18561883373421972,0.1287380906309103,0.0,0.0,0.3560457688684581,0.0,0.3674382370674187,0.0,0.2082261768219287,0.2242210097906054,0.0,0.0,0.0,0.0,0.0,Paris,0
33,0.11857329490844153,0.3336854015164695,0.19128956466913286,0.21614784929602704,0.2757031881990565,0.0,0.1954028173783846,0.19269070184206244,0.0,0.0,0.287461765340457,0.0,0.35238001897163945,0.0,0.18030904531379624,0.0,0.0,0.0,0.0,0.0,0.0,Paris,1
34,0.11020099134036396,0.4387284241090659,0.105960661345949,0.4693765910281937,0.33872876483945696,0.0,0.2540875005135099,0.0,0.0,0.35108576166608824,0.1950945364273365,0.0,0.2817264010598321,0.16882470559504362,0.1896525150415398,0.21189179311688766,0.0,0.0,0.0,0.0,0.0,World Cup,1
35,0.14367099849906567,0.2980444473281534,0.1587330143614323,0.4000497059496509,0.12553806766597825,0.0,0.2053010400164118,0.0,0.0,0.3298881148797223,0.18174960381294547,0.0,0.3601893038310555,0.23592994742176346,0.2608049756153599,0.2797156492273495,0.0,0.0,0.0,0.0,0.0,World Cup,0
36,0.12399888866188433,0.3993904461672136,0.0988752049406008,0.4327998255660292,0.17710884239873986,0.0,0.2669319493824573,0.0,0.0,0.3824854065994313,0.21405201637846027,0.0,0.2584022677302249,0.24833068609495024,0.16151276080297675,0.2352440070423668,0.0,0.0,0.0,0.0,0.0,World Cup,0
37,0.10977601564551064,0.31671086093650097,0.14121888923830414,0.36731367992168057,0.18920601618402802,0.0,0.2384578858328201,0.0,0.0,0.26939655843870824,0.24324553805752705,0.0,0.2941147466798966,0.130821779397516,0.18993784349749224,0.19393401497615173,0.0,0.0,0.0,0.0,0.0,World Cup,1
